ID;STATE;GENDER;RESIDENTIAL;CLASS_BMI;AGE;WEIGHT_kg;HEIGHT_cm;BMI_kg_m2;POWER_cm;FLEXIBILITY_cm;COORDINATION_no;SPEED_sec
777;SELANGOR;F;URBAN;OVERWEIGHT;7;23,5;113,0;18,4;96,0;31,5;3,0;3,6
778;SELANGOR;F;URBAN;NORMAL;7,1;21,0;121,0;14,3;135,0;33,5;7,0;4,9
779;SELANGOR;F;URBAN;NORMAL;7,1;22,5;116,0;16,7;89,0;33,0;1,0;5,5
780;SELANGOR;F;URBAN;OVERWEIGHT;7,1;21,0;109,0;17,7;103,0;34,0;4,0;5,0
781;SELANGOR;F;URBAN;NORMAL;7;22,0;123,4;14,4;90,0;32,0;1,0;3,6
782;SELANGOR;F;URBAN;NORMAL;7,1;22,0;124,0;14,3;106,0;36,0;1,0;5,5
783;SELANGOR;F;URBAN;NORMAL;7,1;18,0;116,0;13,4;116,0;25,0;1,0;5,1
784;SELANGOR;F;RURAL;NORMAL;7;15,0;107,0;13,1;100,0;30,5;2,0;5,4
785;SELANGOR;F;RURAL;NORMAL;7,1;19,5;118,0;14,0;115,0;29,0;9,0;5,0
786;SELANGOR;F;URBAN;NORMAL;7;18,4;119,0;13,0;72,0;21,5;5,0;5,3
787;SELANGOR;F;URBAN;NORMAL;7,1;18,0;116,0;13,4;99,0;9,0;2,0;3,0
788;SELANGOR;F;URBAN;NORMAL;7,1;23,0;119,0;16,2;122,0;29,0;3,0;4,4
789;SELANGOR;F;URBAN;NORMAL;7,1;20,0;118,0;14,4;85,0;9,0;1,0;3,0
790;SELANGOR;F;RURAL;OVERWEIGHT;7;27,0;121,0;18,4;102,0;29,0;10,0;5,1
791;SELANGOR;F;URBAN;NORMAL;7;21,1;117,0;15,4;119,0;28,5;3,0;4,5
792;SELANGOR;F;URBAN;THINNESS;7;20,0;127,0;12,4;83,0;27,5;5,0;5,9
793;SELANGOR;F;RURAL;NORMAL;7,1;21,1;118,0;15,2;90,0;19,0;9,0;5,4
794;SELANGOR;F;URBAN;NORMAL;7;19,0;113,0;14,9;97,0;31,0;4,0;4,5
795;SELANGOR;F;URBAN;NORMAL;7,1;25,0;122,0;16,8;133,0;33,0;10,0;4,8
796;SELANGOR;F;URBAN;NORMAL;7;20,5;118,0;14,7;118,0;31,5;7,0;5,3
797;SELANGOR;F;RURAL;NORMAL;7;23,5;120,0;16,3;134,0;28,0;6,0;4,2
798;SELANGOR;F;RURAL;NORMAL;7,1;20,0;117,0;14,6;93,0;29,5;8,0;4,9
799;SELANGOR;F;URBAN;NORMAL;7;22,0;114,0;16,9;76,0;25,5;5,0;5,8
800;SELANGOR;F;RURAL;NORMAL;7,1;26,0;130,0;15,4;105,0;26,5;10,0;4,6
801;SELANGOR;F;RURAL;NORMAL;7,1;23,8;122,0;16,0;122,0;31,0;1,0;4,4
802;SELANGOR;F;RURAL;NORMAL;7;21,5;121,5;14,6;103,0;24,0;9,0;4,7
803;SELANGOR;F;URBAN;NORMAL;7;18,0;118,0;12,9;80,0;27,5;5,0;5,2
804;SELANGOR;F;URBAN;OVERWEIGHT;7;29,5;127,5;18,1;87,0;22,0;4,0;6,2
805;SELANGOR;F;URBAN;NORMAL;7;23,1;116,5;17,0;102,0;29,0;5,0;4,9
806;SELANGOR;F;URBAN;NORMAL;7,1;23,2;116,5;17,1;100,0;32,0;5,0;5,2
807;SELANGOR;F;RURAL;NORMAL;7;18,0;113,0;14,1;87,0;27,5;3,0;5,4
808;SELANGOR;F;RURAL;NORMAL;7,1;18,0;113,5;14,0;118,0;29,0;2,0;5,1
809;SELANGOR;F;URBAN;NORMAL;7,1;23,1;122,0;15,5;109,0;33,5;5,0;5,2
810;SELANGOR;F;RURAL;NORMAL;7;20,5;116,5;15,1;105,0;25,0;7,0;5,3
811;SELANGOR;F;URBAN;NORMAL;7,1;21,0;117,5;15,2;82,0;11,0;3,0;5,2
812;SELANGOR;F;URBAN;NORMAL;7,1;18,0;116,0;13,4;125,0;28,5;6,0;4,3
813;SELANGOR;F;URBAN;NORMAL;7;22,9;116,7;16,8;108,0;31,5;3,0;5,4
814;SELANGOR;F;URBAN;NORMAL;7;19,5;110,5;16,0;108,0;29,0;2,0;4,8
815;SELANGOR;F;URBAN;NORMAL;7,1;18,0;114,0;13,9;86,0;33,0;8,0;5,0
816;SELANGOR;F;URBAN;NORMAL;7;16,9;110,0;14,0;91,0;29,5;6,0;5,0
817;SELANGOR;F;URBAN;NORMAL;7;22,5;118,5;16,0;105,0;29,0;4,0;5,1
818;SELANGOR;F;URBAN;NORMAL;7,1;23,5;123,0;15,5;94,0;23,5;2,0;4,9
819;SELANGOR;F;URBAN;NORMAL;7,1;18,0;113,0;14,1;70,0;29,0;1,0;5,3
820;SELANGOR;F;URBAN;OBESITY;7;40,0;117,0;29,2;80,0;30,5;1,0;6,6
821;SELANGOR;F;URBAN;OBESITY;7;31,0;125,0;19,8;107,0;29,0;5,0;5,3
822;SELANGOR;F;RURAL;NORMAL;7;20,0;120,0;13,9;78,0;18,0;1,0;7,0
823;SELANGOR;F;URBAN;NORMAL;7;17,5;117,0;12,8;82,0;30,0;8,0;5,0
824;SELANGOR;F;URBAN;NORMAL;7,1;22,8;122,0;15,3;97,0;28,5;3,0;4,7
825;SELANGOR;F;URBAN;NORMAL;7,1;19,0;118,0;13,6;90,0;30,5;4,0;4,9
826;SELANGOR;F;RURAL;NORMAL;7,1;30,0;132,0;17,2;88,0;31,0;2,0;4,3
827;SELANGOR;F;URBAN;NORMAL;7,1;19,5;123,0;12,9;98,0;30,0;1,0;4,5
828;SELANGOR;F;URBAN;NORMAL;7;25,0;122,0;16,8;99,0;23,5;4,0;5,0
829;SELANGOR;F;URBAN;NORMAL;7,1;19,5;117,2;14,2;116,0;28,5;3,0;5,3
830;SELANGOR;F;URBAN;NORMAL;7,1;19,6;113,0;15,3;104,0;25,5;4,0;4,9
831;SELANGOR;F;RURAL;NORMAL;7;28,0;132,0;16,1;74,0;27,5;3,0;4,5
832;SELANGOR;F;URBAN;NORMAL;7;19,0;114,0;14,6;93,0;24,0;3,0;5,6
833;SELANGOR;F;URBAN;NORMAL;7;19,0;120,0;13,2;90,0;27,0;1,0;4,5
834;SELANGOR;F;URBAN;NORMAL;7,1;22,0;123,0;14,5;112,0;30,5;2,0;5,3
835;SELANGOR;F;URBAN;NORMAL;7,1;27,0;131,0;15,7;90,0;27,0;2,0;5,1
836;SELANGOR;F;RURAL;OVERWEIGHT;7;26,3;116,5;19,4;79,0;25,5;2,0;5,0
837;SELANGOR;F;RURAL;OBESITY;7,1;30,1;114,5;23,0;60,0;27,0;1,0;5,7
838;SELANGOR;F;URBAN;OVERWEIGHT;7;26,0;117,1;19,0;104,0;26,0;4,0;4,8
839;SELANGOR;F;URBAN;NORMAL;7;25,0;123,5;16,4;105,0;32,5;1,0;5,2
840;SELANGOR;F;RURAL;NORMAL;7,1;22,6;116,0;16,8;103,0;20,0;4,0;4,1
841;SELANGOR;F;URBAN;NORMAL;7,1;22,0;113,0;17,2;116,0;31,0;3,0;5,8
842;SELANGOR;F;RURAL;NORMAL;7,1;22,0;123,0;14,5;105,0;32,0;3,0;5,6
843;SELANGOR;F;RURAL;NORMAL;7;22,0;121,3;15,0;92,0;21,5;1,0;5,3
844;SELANGOR;F;URBAN;NORMAL;7;20,7;118,0;14,9;96,0;31,0;4,0;5,4
845;SELANGOR;F;RURAL;NORMAL;7;20,0;118,0;14,4;77,0;17,0;1,0;5,1
846;SELANGOR;F;URBAN;NORMAL;7;24,0;118,0;17,2;95,0;29,0;6,0;5,5
847;SELANGOR;F;RURAL;NORMAL;7;22,0;120,0;15,3;96,0;30,5;1,0;4,9
848;SELANGOR;F;URBAN;NORMAL;7;24,0;123,0;15,9;101,0;20,0;3,0;4,0
849;SELANGOR;F;RURAL;OBESITY;7;45,3;136,4;24,3;74,0;39,0;4,0;6,1
850;SELANGOR;F;URBAN;OBESITY;7;40,9;132,0;23,5;78,0;35,0;7,0;5,5
851;SELANGOR;F;URBAN;NORMAL;7,1;23,1;127,6;14,2;125,0;25,0;8,0;4,4
852;SELANGOR;F;URBAN;NORMAL;7;18,4;117,5;13,3;107,0;25,5;2,0;5,0
853;SELANGOR;F;RURAL;NORMAL;7;19,0;116,0;14,1;98,0;23,0;4,0;5,7
854;SELANGOR;F;RURAL;NORMAL;7,1;22,0;117,0;16,1;114,0;30,0;8,0;5,2
855;SELANGOR;F;RURAL;THINNESS;7,1;21,0;129,0;12,6;100,0;24,5;7,0;5,4
856;SELANGOR;F;RURAL;NORMAL;7,1;20,5;123,0;13,6;101,0;26,0;6,0;5,1
857;SELANGOR;F;URBAN;NORMAL;7;23,0;123,5;15,1;100,0;24,0;3,0;6,0
858;SELANGOR;F;URBAN;NORMAL;7;25,0;122,0;16,8;81,0;25,0;8,0;4,9
859;SELANGOR;F;RURAL;SEVERE THINNESS;7,1;13,0;106,0;11,6;80,0;17,0;1,0;6,0
860;SELANGOR;F;URBAN;NORMAL;7,1;21,3;119,0;15,0;109,0;26,0;1,0;4,8
861;SELANGOR;F;RURAL;OBESITY;7;31,8;122,0;21,4;101,0;24,0;4,0;5,1
862;SELANGOR;F;URBAN;NORMAL;7;17,3;115,9;12,9;64,0;37,5;4,0;5,2
863;SELANGOR;F;RURAL;NORMAL;7;22,0;115,0;16,6;75,0;21,0;5,0;5,2
864;SELANGOR;F;RURAL;NORMAL;7,1;23,0;116,5;16,9;84,0;27,0;4,0;4,9
865;SELANGOR;F;RURAL;NORMAL;7;21,0;125,0;13,4;95,0;33,0;1,0;5,0
866;SELANGOR;F;URBAN;NORMAL;7,1;19,0;121,0;13,0;110,0;23,0;5,0;5,0
867;SELANGOR;F;URBAN;NORMAL;7;20,4;117,0;14,9;84,0;32,0;2,0;5,1
868;SELANGOR;F;RURAL;NORMAL;7,1;17,0;112,0;13,6;101,0;25,0;1,0;4,4
869;SELANGOR;F;RURAL;NORMAL;7;18,0;115,0;13,6;105,0;24,0;5,0;5,5
870;SELANGOR;F;RURAL;NORMAL;7;16,8;106,8;14,7;78,0;30,0;8,0;5,2
871;SELANGOR;F;URBAN;NORMAL;7;21,0;118,0;15,1;93,0;27,0;1,0;4,7
872;SELANGOR;F;URBAN;NORMAL;7,1;21,0;120,0;14,6;95,0;35,0;1,0;5,3
873;SELANGOR;F;RURAL;OVERWEIGHT;7,1;27,0;121,0;18,4;99,0;31,0;3,0;4,8
874;SELANGOR;F;RURAL;NORMAL;7,1;20,0;121,0;13,7;93,0;25,0;6,0;5,4
875;SELANGOR;F;URBAN;NORMAL;7,1;21,5;122,0;14,4;96,0;28,0;1,0;5,9
876;SELANGOR;F;RURAL;NORMAL;7,1;18,5;110,0;15,3;101,0;27,0;4,0;5,8
877;SELANGOR;F;RURAL;NORMAL;7;19,0;118,0;13,6;80,0;26,0;1,0;4,8
878;SELANGOR;F;URBAN;NORMAL;7;19,0;118,0;13,6;103,0;32,0;6,0;4,5
879;SELANGOR;F;URBAN;NORMAL;7;23,0;123,5;15,1;112,0;29,5;1,0;6,1
880;SELANGOR;F;URBAN;NORMAL;7,1;20,5;113,0;16,1;63,0;31,0;1,0;4,7
881;SELANGOR;F;RURAL;NORMAL;7,1;22,4;115,0;16,9;88,0;25,0;5,0;5,4
882;SELANGOR;F;URBAN;OVERWEIGHT;7;25,5;118,8;18,1;76,0;20,0;1,0;5,8
883;SELANGOR;F;RURAL;NORMAL;7;24,0;122,0;16,1;77,0;25,0;2,0;4,0
884;SELANGOR;F;RURAL;OBESITY;7,1;26,0;109,0;21,9;92,0;20,5;7,0;5,7
885;SELANGOR;F;RURAL;OVERWEIGHT;7;29,0;124,0;18,9;91,0;23,0;4,0;5,0
886;SELANGOR;F;URBAN;NORMAL;7,1;21,0;127,0;13,0;105,0;31,0;1,0;6,0
887;SELANGOR;F;URBAN;OVERWEIGHT;7,1;33,0;132,0;18,9;91,0;26,5;2,0;5,2
888;SELANGOR;F;URBAN;NORMAL;7,1;24,0;120,0;16,7;81,0;31,0;1,0;5,2
889;SELANGOR;F;RURAL;NORMAL;7;21,0;113,0;16,4;108,0;28,0;1,0;4,5
890;SELANGOR;F;URBAN;NORMAL;7;23,0;122,0;15,5;120,0;34,0;7,0;5,0
891;SELANGOR;F;RURAL;NORMAL;7;19,0;112,0;15,1;82,0;29,0;1,0;4,8
892;SELANGOR;F;RURAL;NORMAL;7,1;18,0;117,0;13,1;93,0;28,0;1,0;5,3
893;SELANGOR;F;URBAN;OVERWEIGHT;7,1;29,5;125,0;18,9;71,0;22,0;1,0;5,5
894;SELANGOR;F;RURAL;NORMAL;7,1;18,0;117,0;13,1;117,0;24,5;2,0;5,7
895;SELANGOR;F;URBAN;NORMAL;7,1;28,0;130,0;16,6;126,0;35,0;5,0;5,6
896;SELANGOR;F;URBAN;NORMAL;7;20,4;125,5;13,0;87,0;20,0;8,0;5,4
897;SELANGOR;F;RURAL;NORMAL;7,1;18,5;120,0;12,8;90,0;24,0;3,0;5,2
898;SELANGOR;F;URBAN;NORMAL;7;21,6;126,0;13,6;104,0;20,0;5,0;6,0
899;SELANGOR;F;RURAL;NORMAL;7,1;20,0;114,0;15,4;92,0;19,0;5,0;5,2
900;SELANGOR;F;RURAL;NORMAL;7,1;20,0;115,4;15,0;108,0;25,0;7,0;5,0
901;SELANGOR;F;URBAN;OVERWEIGHT;7,1;35,0;138,5;18,2;79,0;23,0;1,0;5,8
902;SELANGOR;F;URBAN;NORMAL;7;18,0;118,0;12,9;81,0;30,0;4,0;6,8
903;SELANGOR;F;URBAN;SEVERE THINNESS;7,1;16,0;117,1;11,7;93,0;25,5;4,0;6,0
904;SELANGOR;F;RURAL;NORMAL;7;22,0;119,0;15,5;85,0;15,0;4,0;5,0
905;SELANGOR;F;RURAL;NORMAL;7,1;20,4;120,0;14,2;98,0;21,0;1,0;5,1
906;SELANGOR;F;RURAL;SEVERE THINNESS;7;16,5;119,0;11,7;121,0;23,5;1,0;5,7
907;SELANGOR;F;RURAL;NORMAL;7;22,3;120,0;15,5;101,0;18,5;2,0;4,1
908;SELANGOR;F;URBAN;OBESITY;7;28,7;120,0;19,9;76,0;30,0;3,0;6,0
909;SELANGOR;F;RURAL;NORMAL;7,1;20,0;117,0;14,6;77,0;27,0;4,0;5,0
910;SELANGOR;F;URBAN;NORMAL;7,1;18,3;120,0;12,7;92,0;25,0;2,0;5,6
911;SELANGOR;F;URBAN;NORMAL;7,1;21,0;121,0;14,3;89,0;28,0;1,0;5,4
912;SELANGOR;F;URBAN;NORMAL;7;21,2;123,5;13,9;83,0;28,0;3,0;6,1
913;SELANGOR;F;URBAN;NORMAL;7,1;21,0;114,0;16,2;98,0;23,5;3,0;6,3
914;SELANGOR;F;RURAL;OBESITY;7;35,0;123,0;23,1;62,0;15,0;1,0;6,9
915;SELANGOR;F;RURAL;NORMAL;7;22,1;126,0;13,9;90,0;25,5;3,0;6,1
916;SELANGOR;F;RURAL;NORMAL;7;22,3;123,5;14,6;77,0;32,0;8,0;5,4
917;SELANGOR;F;URBAN;NORMAL;7,1;20,0;114,0;15,4;83,0;23,0;2,0;5,1
918;SELANGOR;F;RURAL;NORMAL;7,1;17,9;114,0;13,8;112,0;25,5;3,0;5,3
919;SELANGOR;F;URBAN;NORMAL;7;21,0;119,5;14,7;85,0;27,0;3,0;5,6
920;SELANGOR;F;URBAN;OVERWEIGHT;7,1;23,0;113,0;18,0;116,0;35,0;10,0;4,6
921;SELANGOR;F;RURAL;NORMAL;7,1;22,0;121,0;15,0;95,0;20,0;2,0;5,1
922;SELANGOR;F;URBAN;OBESITY;7;37,0;126,5;23,1;66,0;26,0;5,0;6,0
923;SELANGOR;F;URBAN;NORMAL;7,1;23,0;122,0;15,5;131,0;31,0;5,0;4,6
924;SELANGOR;F;RURAL;NORMAL;7,1;18,0;115,0;13,6;71,0;29,0;2,0;5,9
925;SELANGOR;F;RURAL;OBESITY;7,1;28,5;117,0;20,8;76,0;27,0;2,0;5,9
926;SELANGOR;F;RURAL;OVERWEIGHT;7,1;35,0;138,0;18,4;100,0;19,0;2,0;5,9
927;SELANGOR;F;URBAN;OVERWEIGHT;7;32,0;128,0;19,5;73,0;22,0;6,0;5,9
928;SELANGOR;F;RURAL;THINNESS;7,1;17,0;117,0;12,4;78,0;31,0;1,0;6,0
929;SELANGOR;F;URBAN;NORMAL;7,1;20,0;120,0;13,9;78,0;29,0;1,0;6,0
930;SELANGOR;F;RURAL;NORMAL;7,1;27,0;128,0;16,5;96,0;26,0;1,0;6,1
931;SELANGOR;F;RURAL;NORMAL;7,1;21,0;117,0;15,3;75,0;26,0;7,0;4,8
932;SELANGOR;F;RURAL;NORMAL;7;21,4;121,2;14,6;90,0;30,0;1,0;5,7
933;SELANGOR;F;RURAL;NORMAL;7,1;25,0;121,0;17,1;107,0;33,0;8,0;4,9
934;SELANGOR;F;RURAL;NORMAL;7,1;25,0;125,0;16,0;126,0;25,0;6,0;5,2
935;SELANGOR;F;RURAL;NORMAL;7;20,0;118,0;14,4;101,0;20,0;6,0;5,2
936;SELANGOR;F;RURAL;OVERWEIGHT;7;24,0;117,0;17,5;85,0;31,0;3,0;6,3
937;SELANGOR;F;URBAN;NORMAL;7,1;24,7;120,0;17,2;97,0;24,0;1,0;6,9
938;SELANGOR;F;URBAN;NORMAL;7,1;18,0;115,0;13,6;113,0;31,0;1,0;4,6
939;SELANGOR;F;RURAL;NORMAL;7;17,0;113,0;13,3;94,0;22,0;2,0;5,8
940;SELANGOR;F;RURAL;NORMAL;7,1;20,0;121,0;13,7;77,0;21,0;1,0;5,0
941;SELANGOR;F;RURAL;NORMAL;7,1;20,0;117,0;14,6;79,0;27,0;1,0;5,9
942;SELANGOR;F;RURAL;OBESITY;7,1;30,2;121,9;20,3;75,0;28,0;1,0;6,2
943;SELANGOR;F;RURAL;NORMAL;7;19,0;113,0;14,9;87,0;23,0;1,0;5,8
944;SELANGOR;F;RURAL;NORMAL;7;22,0;116,0;16,3;66,0;36,5;2,0;5,1
945;SELANGOR;F;RURAL;NORMAL;7,1;18,0;114,5;13,7;86,0;28,5;1,0;4,9
946;SELANGOR;F;RURAL;OVERWEIGHT;7,1;27,1;122,0;18,2;64,0;22,0;1,0;5,6
947;SELANGOR;F;URBAN;NORMAL;7;16,5;111,0;13,4;79,0;22,0;3,0;6,5
948;SELANGOR;F;URBAN;NORMAL;7;23,0;116,0;17,1;65,0;24,0;1,0;6,6
949;SELANGOR;F;RURAL;NORMAL;7,1;20,0;119,0;14,1;84,0;26,0;4,0;5,3
950;SELANGOR;F;RURAL;NORMAL;7,1;23,0;118,5;16,4;96,0;24,0;7,0;5,1
951;SELANGOR;F;URBAN;NORMAL;7;23,0;122,0;15,5;104,0;25,0;1,0;6,6
952;SELANGOR;F;RURAL;NORMAL;7,1;26,0;124,0;16,9;90,0;18,0;1,0;5,2
953;SELANGOR;F;RURAL;NORMAL;7;19,0;115,0;14,4;85,0;25,0;1,0;4,9
954;SELANGOR;F;URBAN;NORMAL;7,1;20,0;119,0;14,1;74,0;29,0;1,0;5,2
955;SELANGOR;F;URBAN;NORMAL;7,1;21,0;124,0;13,7;96,0;27,0;1,0;6,2
956;TERENGGANU;F;RURAL;SEVERE THINNESS;7,1;16,0;118,0;11,5;120,0;31,0;7,0;4,8
957;TERENGGANU;F;RURAL;NORMAL;7,1;17,5;112,6;13,8;106,0;31,0;9,0;4,8
958;TERENGGANU;F;RURAL;NORMAL;7,1;19,3;115,5;14,5;112,0;29,0;7,0;5,4
959;TERENGGANU;F;URBAN;NORMAL;7;20,5;123,0;13,6;111,0;33,5;5,0;5,6
960;TERENGGANU;F;RURAL;NORMAL;7;23,0;119,0;16,2;105,0;26,5;9,0;5,2
961;TERENGGANU;F;URBAN;NORMAL;7,1;20,0;119,0;14,1;94,0;26,5;6,0;4,7
962;TERENGGANU;F;RURAL;NORMAL;7,1;23,7;122,1;15,9;105,0;27,0;3,0;4,9
963;TERENGGANU;F;URBAN;NORMAL;7;20,1;117,0;14,7;99,0;31,0;1,0;4,7
964;TERENGGANU;F;RURAL;NORMAL;7;19,1;116,0;14,2;86,0;26,0;5,0;4,4
965;TERENGGANU;F;RURAL;NORMAL;7;20,5;112,0;16,3;96,0;27,0;6,0;5,3
966;TERENGGANU;F;URBAN;NORMAL;7,1;25,0;127,0;15,5;100,0;26,0;5,0;5,4
967;TERENGGANU;F;URBAN;NORMAL;7;18,9;111,4;15,2;99,0;28,0;1,0;5,0
968;TERENGGANU;F;RURAL;NORMAL;7,1;23,0;115,6;17,2;86,0;27,0;6,0;5,3
969;TERENGGANU;F;URBAN;NORMAL;7;18,7;112,0;14,9;81,0;29,0;3,0;5,0
970;TERENGGANU;F;URBAN;NORMAL;7;18,7;112,0;14,9;81,0;29,0;3,0;5,0
971;TERENGGANU;F;RURAL;OBESITY;7,1;37,5;125,0;24,0;75,0;31,0;4,0;5,5
972;TERENGGANU;F;RURAL;NORMAL;7,1;19,8;117,0;14,5;77,0;28,0;7,0;5,6
973;TERENGGANU;F;URBAN;NORMAL;7,1;20,0;119,0;14,1;72,0;27,0;3,0;4,8
974;TERENGGANU;F;RURAL;NORMAL;7;19,9;117,0;14,5;74,0;32,5;1,0;5,1
975;TERENGGANU;F;URBAN;NORMAL;7;17,2;113,0;13,5;75,0;31,0;1,0;5,1
976;TERENGGANU;F;RURAL;THINNESS;7,1;17,0;119,5;11,9;100,0;23,0;6,0;6,0
977;TERENGGANU;F;RURAL;NORMAL;7;17,3;112,0;13,8;88,0;30,5;1,0;5,5
978;TERENGGANU;F;URBAN;OBESITY;7;30,6;124,0;19,9;79,0;24,5;5,0;5,2
979;TERENGGANU;F;URBAN;OBESITY;7;38,0;106,0;33,8;86,0;28,0;1,0;5,0
980;TERENGGANU;F;URBAN;NORMAL;7,1;22,5;116,0;16,7;87,0;24,0;5,0;5,4
981;TERENGGANU;F;URBAN;NORMAL;7,1;18,7;115,0;14,1;82,0;27,0;4,0;5,5
982;TERENGGANU;F;RURAL;NORMAL;7,1;20,3;110,0;16,8;78,0;24,0;2,0;4,7
983;TERENGGANU;F;RURAL;NORMAL;7;23,2;120,0;16,1;109,0;23,0;1,0;5,4
984;TERENGGANU;F;RURAL;NORMAL;7,1;15,2;106,5;13,4;100,0;22,0;3,0;5,5
985;TERENGGANU;F;URBAN;NORMAL;7;17,5;112,4;13,9;76,0;28,0;4,0;5,6
986;TERENGGANU;F;RURAL;NORMAL;7,1;18,0;117,0;13,1;76,0;29,0;1,0;5,2
987;TERENGGANU;F;RURAL;NORMAL;7,1;20,5;121,0;14,0;69,0;30,0;2,0;5,5
988;TERENGGANU;F;URBAN;NORMAL;7,1;23,4;119,0;16,5;61,0;31,0;3,0;6,0
989;TERENGGANU;F;URBAN;NORMAL;7;22,4;124,0;14,6;90,0;25,0;3,0;5,9
990;TERENGGANU;F;RURAL;NORMAL;7;17,3;112,0;13,8;89,0;24,0;2,0;5,8
991;TERENGGANU;F;RURAL;NORMAL;7,1;18,0;117,0;13,1;79,0;17,0;6,0;6,2
992;TERENGGANU;F;RURAL;NORMAL;7,1;19,1;114,0;14,7;84,0;27,0;1,0;5,7
993;TERENGGANU;F;RURAL;NORMAL;7,1;19,0;117,0;13,9;92,0;25,0;1,0;5,8
994;TERENGGANU;F;RURAL;NORMAL;7;19,9;117,2;14,5;83,0;9,0;1,0;5,2
995;TERENGGANU;F;URBAN;NORMAL;7,1;18,5;111,5;14,9;88,0;20,5;1,0;6,0
996;TERENGGANU;F;RURAL;NORMAL;7;17,1;113,0;13,4;75,0;22,0;1,0;5,5
997;TERENGGANU;F;RURAL;NORMAL;7;17,6;117,0;12,9;51,0;22,5;1,0;5,4
998;TERENGGANU;F;URBAN;NORMAL;7,1;16,5;111,4;13,3;57,0;26,5;1,0;6,0
999;TERENGGANU;F;RURAL;NORMAL;7,1;25,0;123,0;16,5;72,0;16,0;1,0;5,7
1000;JOHOR;M;RURAL;OBESITY;7,1;32,0;118,5;22,8;102,0;38,0;5,0;4,2
1001;JOHOR;M;URBAN;OVERWEIGHT;7;28,9;126,0;18,2;111,0;32,0;9,0;5,0
1002;JOHOR;M;URBAN;NORMAL;7;23,0;121,0;15,7;134,0;29,0;6,0;4,8
1003;JOHOR;M;RURAL;NORMAL;7;25,0;122,5;16,7;119,0;27,5;8,0;4,8
1004;JOHOR;M;URBAN;NORMAL;7,1;22,0;120,0;15,3;117,0;20,0;10,0;4,2
1005;JOHOR;M;URBAN;NORMAL;7,1;18,5;112,0;14,7;130,0;27,0;5,0;4,5
1006;JOHOR;M;RURAL;NORMAL;7,1;23,0;121,8;15,5;145,0;28,0;3,0;4,5
1007;JOHOR;M;URBAN;NORMAL;7;21,0;120,0;14,6;132,0;28,0;4,0;4,6
1008;JOHOR;M;RURAL;NORMAL;7,1;26,5;127,0;16,4;102,0;25,5;9,0;4,4
1009;JOHOR;M;URBAN;NORMAL;7,1;19,8;118,0;14,2;114,0;28,5;8,0;5,0
1010;JOHOR;M;RURAL;NORMAL;7,1;18,5;111,8;14,8;130,0;27,0;7,0;4,9
1011;JOHOR;M;RURAL;NORMAL;7;23,0;119,0;16,2;102,0;34,0;2,0;3,9
1012;JOHOR;M;URBAN;NORMAL;7;20,0;121,0;13,7;105,0;30,0;5,0;4,5
1013;JOHOR;M;URBAN;NORMAL;7;24,0;119,0;16,9;115,0;30,0;4,0;4,7
1014;JOHOR;M;URBAN;NORMAL;7,1;22,0;123,0;14,5;115,0;26,5;7,0;4,8
1015;JOHOR;M;RURAL;NORMAL;7,1;19,6;115,0;14,8;111,0;25,5;9,0;4,8
1016;JOHOR;M;RURAL;NORMAL;7;20,6;115,3;15,5;115,0;23,0;9,0;4,8
1017;JOHOR;M;RURAL;NORMAL;7;21,0;117,0;15,3;115,0;22,0;8,0;4,6
1018;JOHOR;M;URBAN;THINNESS;7;18,0;118,0;12,9;107,0;24,5;7,0;4,4
1019;JOHOR;M;URBAN;NORMAL;7,1;23,0;124,0;15,0;88,0;33,0;6,0;4,6
1020;JOHOR;M;RURAL;NORMAL;7,1;22,0;117,0;16,1;138,0;37,0;3,0;5,4
1021;JOHOR;M;URBAN;NORMAL;7;19,7;120,0;13,7;106,0;34,5;6,0;5,2
1022;JOHOR;M;URBAN;NORMAL;7;19,6;118,5;14,0;108,0;30,0;9,0;5,5
1023;JOHOR;M;RURAL;OBESITY;7,1;33,3;120,5;22,9;103,0;27,0;6,0;4,6
1024;JOHOR;M;URBAN;OBESITY;7,1;30,7;124,0;20,0;119,0;33,0;3,0;5,1
1025;JOHOR;M;URBAN;OVERWEIGHT;7,1;27,0;124,0;17,6;109,0;24,0;7,0;4,6
1026;JOHOR;M;URBAN;NORMAL;7;21,0;122,0;14,1;112,0;26,0;3,0;4,2
1027;JOHOR;M;URBAN;NORMAL;7,1;22,9;120,1;15,9;91,0;22,5;9,0;4,0
1028;JOHOR;M;URBAN;NORMAL;7;21,8;116,9;16,0;84,0;28,0;7,0;4,4
1029;JOHOR;M;URBAN;OVERWEIGHT;7,1;31,5;131,0;18,4;87,0;31,0;7,0;4,8
1030;JOHOR;M;URBAN;OVERWEIGHT;7;24,0;117,5;17,4;125,0;29,5;1,0;4,8
1031;JOHOR;M;URBAN;NORMAL;7;20,7;116,0;15,4;104,0;29,0;1,0;3,9
1032;JOHOR;M;URBAN;NORMAL;7,1;21,3;124,0;13,9;109,0;18,0;8,0;4,5
1033;JOHOR;M;URBAN;NORMAL;7;18,0;108,5;15,3;113,0;32,5;1,0;4,9
1034;JOHOR;M;URBAN;NORMAL;7;18,0;114,0;13,9;112,0;27,0;4,0;4,8
1035;JOHOR;M;RURAL;NORMAL;7;21,0;121,0;14,3;87,0;25,5;9,0;4,6
